<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200212,160000,3109.3100000,3109.6400000,3105.4400000,3108.5500000,1437238050
20200212,161500,3108.5600000,3113.5600000,3107.0700000,3113.2700000,2036714779
20200212,163000,3113.3900000,3113.7100000,3109.3800000,3109.9800000,1658929333
20200212,164500,3109.9100000,3110.5400000,3108.7100000,3109.2900000,1655620919
20200212,170000,3109.2500000,3110.7000000,3107.3200000,3109.2100000,2042904760
20200212,171500,3109.2400000,3110.4400000,3105.3600000,3109.7400000,1813241538
20200212,173000,3109.6300000,3113.9600000,3109.1500000,3113.3300000,2051440006
20200212,174500,3113.3100000,3117.9800000,3111.9000000,3114.4100000,2926362860
20200212,180000,3114.4900000,3114.9700000,3110.9700000,3113.0900000,3119918161
20200212,181500,3113.1400000,3116.6400000,3111.3600000,3115.5800000,2581148249
20200212,183000,3115.6500000,3118.6400000,3115.3800000,3117.0400000,3964449805
20200212,184500,3116.6900000,3119.7100000,3116.3500000,3118.8400000,3601602705
20200212,190000,3122.2700000,3122.2700000,3122.2700000,3122.2700000,3343007228
20200213,101500,3116.9900000,3121.7000000,3112.5700000,3119.3000000,4089031729
20200213,103000,3119.5700000,3122.1900000,3117.6500000,3118.6400000,1888723811
20200213,104500,3118.6800000,3118.8300000,3112.2300000,3116.4800000,2176310121
20200213,110000,3116.4400000,3117.1500000,3109.5000000,3111.0500000,2220253112
20200213,111500,3111.0800000,3120.1600000,3110.9300000,3114.6800000,2461347462
20200213,113000,3114.6500000,3118.6300000,3113.0900000,3116.8200000,2527657962
20200213,114500,3116.8400000,3118.9700000,3115.9700000,3117.7800000,2086215806
20200213,120000,3117.6400000,3117.6400000,3112.5400000,3114.8900000,1312570194
20200213,121500,3114.9500000,3115.0100000,3110.0900000,3111.7800000,1855893317
20200213,123000,3111.6300000,3112.4000000,3106.6500000,3106.9500000,2240533457
20200213,124500,3106.9100000,3109.2300000,3101.0600000,3104.4800000,2141772752
20200213,130000,3104.5100000,3106.5300000,3103.0100000,3104.1900000,1618382442
20200213,131500,3104.2200000,3104.8800000,3096.9800000,3100.8700000,2535849851
20200213,133000,3100.9300000,3105.2300000,3100.4500000,3103.2300000,1786970015
20200213,134500,3103.3700000,3104.5400000,3101.7600000,3104.3100000,1674808709
20200213,140000,3104.3100000,3108.4300000,3104.0500000,3107.9800000,1413014253
20200213,141500,3108.0400000,3109.1300000,3105.6600000,3106.8000000,1542678130
20200213,143000,3106.8400000,3109.2100000,3106.5000000,3107.8500000,1201740619
20200213,144500,3107.9400000,3109.3800000,3105.0900000,3108.1100000,1277189509
